player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name,tour,player_key
202262,Filip Cristian,Jianu,R,20010918.0,ROU,180.0,Q60237968,Filip Cristian Jianu,ATP,ATP_202262
202261,Otto,Virtanen,R,20010621.0,FIN,193.0,Q55641350,Otto Virtanen,ATP,ATP_202261
104797,Denis,Istomin,R,19860907.0,UZB,185.0,Q317961,Denis Istomin,ATP,ATP_104797
104792,Gael,Monfils,R,19860901.0,FRA,193.0,Q186429,Gael Monfils,ATP,ATP_104792
104745,Rafael,Nadal,L,19860603.0,ESP,185.0,Q10132,Rafael Nadal,ATP,ATP_104745
210097,Ben,Shelton,L,20021009.0,USA,193.0,Q108532383,Ben Shelton,ATP,ATP_210097
104731,Kevin,Anderson,R,19860518.0,RSA,203.0,Q299956,Kevin Anderson,ATP,ATP_104731
104755,Richard,Gasquet,R,19860618.0,FRA,183.0,Q209436,Richard Gasquet,ATP,ATP_104755
104678,Viktor,Troicki,R,19860210.0,SRB,193.0,Q148225,Viktor Troicki,ATP,ATP_104678
104665,Pablo,Andujar,R,19860123.0,ESP,180.0,Q373571,Pablo Andujar,ATP,ATP_104665
104660,Sergiy,Stakhovsky,R,19860106.0,UKR,193.0,Q211636,Sergiy Stakhovsky,ATP,ATP_104660
104655,Pablo,Cuevas,R,19860101.0,URU,180.0,Q358651,Pablo Cuevas,ATP,ATP_104655
210053,Luka,Mikrut,R,20040416.0,CRO,188.0,Q106102090,Luka Mikrut,ATP,ATP_210053
104586,Lukas,Rosol,R,19850724.0,CZE,193.0,Q29059,Lukas Rosol,ATP,ATP_104586
202358,Chun Hsin,Tseng,R,20010808.0,TPE,175.0,Q47516746,Chun Hsin Tseng,ATP,ATP_202358
104542,Jo-Wilfried,Tsonga,R,19850417.0,FRA,188.0,Q192661,Jo-Wilfried Tsonga,ATP,ATP_104542
202400,Alastair,Gray,R,19980622.0,GBR,193.0,Q65587040,Alastair Gray,ATP,ATP_202400
202398,Michael,Vrbensky,R,19991226.0,CZE,180.0,Q61455025,Michael Vrbensky,ATP,ATP_202398
202385,Jenson,Brooksby,R,20001026.0,USA,188.0,Q56073233,Jenson Brooksby,ATP,ATP_202385
104527,Stan,Wawrinka,R,19850328.0,SUI,183.0,Q193661,Stan Wawrinka,ATP,ATP_104527
104545,John,Isner,R,19850426.0,USA,208.0,Q53566,John Isner,ATP,ATP_104545
209976,Dino,Prizmic,R,20050805.0,CRO,188.0,Q106102103,Dino Prizmic,ATP,ATP_209976
104468,Gilles,Simon,R,19841227.0,FRA,183.0,Q212833,Gilles Simon,ATP,ATP_104468
209957,Jack,Pinnington Jones,R,20030330.0,GBR,180.0,Q106122397,Jack Pinnington Jones,ATP,ATP_209957
209950,Arthur,Fils,R,20040612.0,FRA,185.0,Q107207693,Arthur Fils,ATP,ATP_209950
104460,Dustin,Brown,R,19841208.0,JAM,196.0,Q77159,Dustin Brown,ATP,ATP_104460
104424,Go,Soeda,R,19840905.0,JPN,178.0,Q373544,Go Soeda,ATP,ATP_104424
209916,Marko,Topo,R,20030913.0,GER,185.0,Q106949539,Marko Topo,ATP,ATP_209916
209903,Lukas,Neumayer,R,20020906.0,AUT,183.0,Q107641373,Lukas Neumayer,ATP,ATP_209903
209890,Mili,Poljicak,R,20040713.0,CRO,185.0,Q107608377,Mili Poljicak,ATP,ATP_209890
209863,Leo,Borg,R,20030515.0,SWE,183.0,Q97499980,Leo Borg,ATP,ATP_209863
209857,Leandro,Riedi,R,20020127.0,SUI,191.0,Q84079908,Leandro Riedi,ATP,ATP_209857
104312,Andreas,Seppi,R,19840221.0,ITA,190.0,Q319572,Andreas Seppi,ATP,ATP_104312
144985,Ergi,Kirkin,R,19990127.0,TUR,180.0,Q55238102,Ergi Kirkin,ATP,ATP_144985
145001,Evan,Furness,R,19980813.0,FRA,173.0,Q53916372,Evan Furness,ATP,ATP_145001
104291,Malek,Jaziri,R,19840120.0,TUN,185.0,Q440477,Malek Jaziri,ATP,ATP_104291
144972,Geoffrey,Blancaneaux,R,19980808.0,FRA,180.0,Q24328517,Geoffrey Blancaneaux,ATP,ATP_144972
209414,Luca,Van Assche,R,20040511.0,FRA,178.0,Q107205896,Luca Van Assche,ATP,ATP_209414
104269,Fernando,Verdasco,L,19831115.0,ESP,188.0,Q191740,Fernando Verdasco,ATP,ATP_104269
104259,Philipp,Kohlschreiber,R,19831016.0,GER,178.0,Q77149,Philipp Kohlschreiber,ATP,ATP_104259
209409,Coleman,Wong,R,20040606.0,HKG,191.0,Q108498952,Coleman Wong,ATP,ATP_209409
209406,Abedallah,Shelbayh,L,20031116.0,JOR,180.0,Q102246554,Abedallah Shelbayh,ATP,ATP_209406
209405,Daniel,Rincon,L,20030107.0,ESP,185.0,Q108517831,Daniel Rincon,ATP,ATP_209405
104229,Yen Hsun,Lu,R,19830814.0,TPE,180.0,Q313144,Yen Hsun Lu,ATP,ATP_104229
144923,Louis,Wessels,R,19980827.0,GER,198.0,Q25841115,Louis Wessels,ATP,ATP_144923
144869,Tomas Martin,Etcheverry,R,19990718.0,ARG,196.0,Q104728520,Tomas Martin Etcheverry,ATP,ATP_144869
144895,Corentin,Moutet,L,19990419.0,FRA,180.0,Q30078104,Corentin Moutet,ATP,ATP_144895
144826,Aziz,Dougaz,L,19970326.0,TUN,188.0,Q28674131,Aziz Dougaz,ATP,ATP_144826
144817,Marc Andrea,Huesler,L,19960624.0,SUI,196.0,Q42310179,Marc Andrea Huesler,ATP,ATP_144817
209284,Elmer,Moller,R,20030709.0,DEN,183.0,Q60416655,Elmer Moller,ATP,ATP_209284
144751,Rigele,Te,R,19971009.0,CHN,188.0,Q18552831,Rigele Te,ATP,ATP_144751
144750,Lloyd,Harris,R,19970224.0,RSA,193.0,Q23039257,Lloyd Harris,ATP,ATP_144750
209262,Tristan,Schoolkate,R,20010226.0,AUS,183.0,Q105138828,Tristan Schoolkate,ATP,ATP_209262
209259,Arthur,Fery,R,20020712.0,GBR,175.0,Q107406917,Arthur Fery,ATP,ATP_209259
144707,Mikael,Ymer,R,19980909.0,SWE,183.0,Q20788534,Mikael Ymer,ATP,ATP_144707
209226,Adolfo Daniel,Vallejo,R,20040428.0,PAR,183.0,Q107493222,Adolfo Daniel Vallejo,ATP,ATP_209226
144656,Corentin,Denolly,L,19970606.0,FRA,188.0,Q20630921,Corentin Denolly,ATP,ATP_144656
144684,Alex,Molcan,L,19971201.0,SVK,178.0,Q73247665,Alex Molcan,ATP,ATP_144684
144719,Jaume,Munar,R,19970505.0,ESP,183.0,Q17274717,Jaume Munar,ATP,ATP_144719
209147,Vilius,Gaubas,R,20041229.0,LTU,178.0,Q108600827,Vilius Gaubas,ATP,ATP_209147
144652,William,Blumberg,R,19980126.0,USA,188.0,Q38050995,William Blumberg,ATP,ATP_144652
144645,Zdenek,Kolar,R,19961009.0,CZE,183.0,Q23678982,Zdenek Kolar,ATP,ATP_144645
144642,Tomas,Barrios Vera,R,19971210.0,CHI,191.0,Q28674037,Tomas Barrios Vera,ATP,ATP_144642
209098,Hamad,Medjedovic,R,20030718.0,SRB,188.0,Q106962940,Hamad Medjedovic,ATP,ATP_209098
209070,Arthur,Cazaux,R,20020823.0,FRA,183.0,Q85626140,Arthur Cazaux,ATP,ATP_209070
208937,Kasidit,Samrej,R,20010120.0,THA,191.0,Q82292829,Kasidit Samrej,ATP,ATP_208937
136440,Dominik,Koepfer,L,19940429.0,GER,180.0,Q37535155,Dominik Koepfer,ATP,ATP_136440
103990,Tommy,Robredo,R,19820501.0,ESP,180.0,Q213199,Tommy Robredo,ATP,ATP_103990
134770,Casper,Ruud,R,19981222.0,NOR,183.0,Q18810082,Casper Ruud,ATP,ATP_134770
134840,Raul,Brancaccio,R,19970504.0,ITA,185.0,Q59260557,Raul Brancaccio,ATP,ATP_134840
134868,Tallon,Griekspoor,R,19960702.0,NED,188.0,Q28777443,Tallon Griekspoor,ATP,ATP_134868
134472,Antoine,Bellier,L,19961018.0,SUI,196.0,Q25999878,Antoine Bellier,ATP,ATP_134472
208859,Francesco,Passaro,R,20010107.0,ITA,180.0,Q106981813,Francesco Passaro,ATP,ATP_208859
208843,Jerome,Kym,R,20030212.0,SUI,198.0,Q61415282,Jerome Kym,ATP,ATP_208843
133975,Benjamin,Hassan,R,19950204.0,LBN,183.0,Q47543757,Benjamin Hassan,ATP,ATP_133975
103893,Paolo,Lorenzi,R,19811215.0,ITA,183.0,Q708313,Paolo Lorenzi,ATP,ATP_103893
208659,Giovanni,Mpetshi Perricard,R,20030708.0,FRA,203.0,Q107207704,Giovanni Mpetshi Perricard,ATP,ATP_208659
103852,Feliciano,Lopez,L,19810920.0,ESP,188.0,Q223695,Feliciano Lopez,ATP,ATP_103852
133430,Denis,Shapovalov,L,19990415.0,CAN,185.0,Q20979382,Denis Shapovalov,ATP,ATP_133430
103819,Roger,Federer,R,19810808.0,SUI,185.0,Q1426,Roger Federer,ATP,ATP_103819
133297,Yosuke,Watanuki,R,19980412.0,JPN,180.0,Q23771664,Yosuke Watanuki,ATP,ATP_133297
133018,Michail,Pervolarakis,R,19960606.0,GRE,193.0,Q67276374,Michail Pervolarakis,ATP,ATP_133018
132686,Nuno,Borges,R,19970219.0,POR,185.0,Q106238976,Nuno Borges,ATP,ATP_132686
208278,Shintaro,Mochizuki,R,20030602.0,JPN,175.0,Q65557249,Shintaro Mochizuki,ATP,ATP_208278
208260,Zachary,Svajda,R,20021129.0,USA,175.0,Q66391780,Zachary Svajda,ATP,ATP_208260
208230,Alibek,Kachmazov,R,20020817.0,RUS,185.0,Q71077516,Alibek Kachmazov,ATP,ATP_208230
132283,Lorenzo,Sonego,R,19950511.0,ITA,191.0,Q24061220,Lorenzo Sonego,ATP,ATP_132283
208134,Luca,Nardi,R,20030806.0,ITA,185.0,Q100774937,Luca Nardi,ATP,ATP_208134
102093,Martin,Damm,L,20030930.0,USA,203.0,Q381173,Martin Damm,ATP,ATP_102093
208119,Liam,Draxl,R,20011205.0,CAN,185.0,Q107739601,Liam Draxl,ATP,ATP_208119
208118,Eliot,Spizzirri,R,20011223.0,USA,183.0,Q67186609,Eliot Spizzirri,ATP,ATP_208118
131905,Manuel,Guinard,R,19951115.0,FRA,198.0,Q64167707,Manuel Guinard,ATP,ATP_131905
131934,Andrea,Vavassori,R,19950505.0,ITA,193.0,Q43677815,Andrea Vavassori,ATP,ATP_131934
208103,Jiri,Lehecka,R,20011108.0,CZE,185.0,Q61415365,Jiri Lehecka,ATP,ATP_208103
103565,Stephane,Robert,R,19800517.0,FRA,185.0,Q552542,Stephane Robert,ATP,ATP_103565
128034,Hubert,Hurkacz,R,19970211.0,POL,196.0,Q18927958,Hubert Hurkacz,ATP,ATP_128034
208021,Kyrian,Jacquet,R,20010511.0,FRA,178.0,Q99670362,Kyrian Jacquet,ATP,ATP_208021
208014,Rinky,Hijikata,R,20010223.0,AUS,178.0,Q60227425,Rinky Hijikata,ATP,ATP_208014
208013,Dane,Sweeny,R,20010212.0,AUS,170.0,Q105140724,Dane Sweeny,ATP,ATP_208013
127760,Lukas,Klein,R,19980322.0,SVK,193.0,Q105477017,Lukas Klein,ATP,ATP_127760
208004,Harold,Mayot,R,20020204.0,FRA,180.0,Q81219097,Harold Mayot,ATP,ATP_208004
207989,Carlos,Alcaraz,R,20030505.0,ESP,183.0,Q85518537,Carlos Alcaraz,ATP,ATP_207989
127157,Daniel,Altmaier,R,19980912.0,GER,188.0,Q30005211,Daniel Altmaier,ATP,ATP_127157
127339,Borna,Gojo,R,19980227.0,CRO,196.0,Q56223431,Borna Gojo,ATP,ATP_127339
207925,Flavio,Cobolli,R,20020506.0,ITA,183.0,Q64347071,Flavio Cobolli,ATP,ATP_207925
207830,Tomas,Machac,R,20001013.0,CZE,183.0,Q61594997,Tomas Machac,ATP,ATP_207830
127123,Mateus,Alves,R,20010123.0,BRA,193.0,Q61782321,Mateus Alves,ATP,ATP_127123
126952,Soon Woo,Kwon,R,19971202.0,KOR,180.0,Q28673930,Soon Woo Kwon,ATP,ATP_126952
126964,Vitaliy,Sachko,R,19970714.0,UKR,188.0,Q100906819,Vitaliy Sachko,ATP,ATP_126964
207799,Matheus,Pucinelli De Almeida,R,20010401.0,BRA,183.0,Q64746203,Matheus Pucinelli De Almeida,ATP,ATP_207799
207797,Jonas,Forejtek,R,20010310.0,CZE,183.0,Q60980388,Jonas Forejtek,ATP,ATP_207797
126774,Stefanos,Tsitsipas,R,19980812.0,GRE,193.0,Q24450982,Stefanos Tsitsipas,ATP,ATP_126774
126846,Aleksandar,Vukic,R,19960406.0,AUS,188.0,Q47090843,Aleksandar Vukic,ATP,ATP_126846
126845,Max,Purcell,R,19980403.0,AUS,185.0,Q26130049,Max Purcell,ATP,ATP_126845
207733,Jack,Draper,L,20011222.0,GBR,193.0,Q65030599,Jack Draper,ATP,ATP_207733
207729,Tristan,Boyer,R,20010421.0,USA,188.0,Q60237583,Tristan Boyer,ATP,ATP_207729
207680,Facundo,Diaz Acosta,L,20001215.0,ARG,183.0,Q57268922,Facundo Diaz Acosta,ATP,ATP_207680
207678,Juan Manuel,Cerundolo,L,20011115.0,ARG,183.0,Q105636111,Juan Manuel Cerundolo,ATP,ATP_207678
126652,Jay,Clarke,R,19980727.0,GBR,183.0,Q30612606,Jay Clarke,ATP,ATP_126652
126646,Tim,Van Rijthoven,R,19970424.0,NED,188.0,Q21067406,Tim Van Rijthoven,ATP,ATP_126646
126663,Juan Pablo,Ficovich,R,19970124.0,ARG,191.0,Q84251799,Juan Pablo Ficovich,ATP,ATP_126663
126623,Alexander,Erler,R,19971027.0,AUT,193.0,Q25003614,Alexander Erler,ATP,ATP_126623
126610,Matteo,Berrettini,R,19960412.0,ITA,196.0,Q29918446,Matteo Berrettini,ATP,ATP_126610
126627,Johan,Nikles,R,19970323.0,SUI,173.0,Q25999876,Johan Nikles,ATP,ATP_126627
207663,Nikolas,Sanchez Izquierdo,R,19990315.0,ESP,185.0,Q106211478,Nikolas Sanchez Izquierdo,ATP,ATP_207663
126535,Carlos,Taberner,R,19970808.0,ESP,183.0,Q23678987,Carlos Taberner,ATP,ATP_126535
126533,Alvaro,Lopez San Martin,R,19970602.0,ESP,178.0,Q20651281,Alvaro Lopez San Martin,ATP,ATP_126533
126555,Tung Lin,Wu,R,19980512.0,TPE,188.0,Q39842892,Tung Lin Wu,ATP,ATP_126555
126573,Thomas,Fancutt,R,19950225.0,AUS,188.0,Q105219401,Thomas Fancutt,ATP,ATP_126573
207608,Timofey,Skatov,R,20010121.0,KAZ,175.0,Q47013799,Timofey Skatov,ATP,ATP_207608
126504,Andrea,Pellegrino,R,19970323.0,ITA,185.0,Q55363920,Andrea Pellegrino,ATP,ATP_126504
126523,Bernabe,Zapata Miralles,R,19970112.0,ESP,183.0,Q53871081,Bernabe Zapata Miralles,ATP,ATP_126523
207518,Lorenzo,Musetti,R,20020303.0,ITA,185.0,Q54813043,Lorenzo Musetti,ATP,ATP_207518
103333,Ivo,Karlovic,R,19790228.0,CRO,208.0,Q295483,Ivo Karlovic,ATP,ATP_103333
207494,Dalibor,Svrcina,R,20021002.0,CZE,178.0,Q60238030,Dalibor Svrcina,ATP,ATP_207494
126340,Viktor,Durasovic,R,19970319.0,NOR,185.0,Q21005698,Viktor Durasovic,ATP,ATP_126340
126409,Hugo,Grenier,R,19960323.0,FRA,196.0,Q104682253,Hugo Grenier,ATP,ATP_126409
207411,Jesper,De Jong,R,20000531.0,NED,180.0,Q60239470,Jesper De Jong,ATP,ATP_207411
126239,Arthur,Rinderknech,R,19950723.0,FRA,196.0,Q54007388,Arthur Rinderknech,ATP,ATP_126239
126237,Gian Marco,Moroni,R,19980213.0,ITA,185.0,Q59330301,Gian Marco Moroni,ATP,ATP_126237
126283,Yunseong,Chung,R,19980327.0,KOR,178.0,Q23771665,Yunseong Chung,ATP,ATP_126283
126207,Frances,Tiafoe,R,19980120.0,USA,188.0,Q17305299,Frances Tiafoe,ATP,ATP_126207
126206,Alex,Rybakov,L,19970127.0,USA,185.0,Q23678985,Alex Rybakov,ATP,ATP_126206
126205,Tommy,Paul,R,19970517.0,USA,185.0,Q20050871,Tommy Paul,ATP,ATP_126205
126204,Gerardo,Lopez Villasenor,R,19950512.0,MEX,191.0,Q25915746,Gerardo Lopez Villasenor,ATP,ATP_126204
126203,Taylor,Fritz,R,19971028.0,USA,196.0,Q17660516,Taylor Fritz,ATP,ATP_126203
126214,Alejandro,Tabilo,L,19970602.0,CHI,188.0,Q65159701,Alejandro Tabilo,ATP,ATP_126214
207213,Duje,Ajdukovic,R,20010205.0,CRO,188.0,Q106147194,Duje Ajdukovic,ATP,ATP_207213
126185,Evgenii,Tiurnev,R,19970408.0,RUS,191.0,Q40214925,Evgenii Tiurnev,ATP,ATP_126185
207182,Emilio,Nava,R,20011202.0,USA,185.0,Q60990844,Emilio Nava,ATP,ATP_207182
126128,Roman,Safiullin,R,19970807.0,RUS,185.0,Q18637944,Roman Safiullin,ATP,ATP_126128
126156,Antoine,Hoang,R,19951104.0,FRA,183.0,Q49562573,Antoine Hoang,ATP,ATP_126156
126149,Gianluca,Mager,R,19941201.0,ITA,188.0,Q29918444,Gianluca Mager,ATP,ATP_126149
126127,Benjamin,Bonzi,R,19960609.0,FRA,183.0,Q18125349,Benjamin Bonzi,ATP,ATP_126127
126125,Maxime,Janvier,R,19961018.0,FRA,196.0,Q27329995,Maxime Janvier,ATP,ATP_126125
126120,Nino,Serdarusic,R,19961213.0,CRO,191.0,Q18127899,Nino Serdarusic,ATP,ATP_126120
126107,Michael,Geerts,R,19950117.0,BEL,178.0,Q100596799,Michael Geerts,ATP,ATP_126107
126106,Ryan,Peniston,L,19951110.0,GBR,180.0,Q100906747,Ryan Peniston,ATP,ATP_126106
125842,Adam,Moundir,R,19950426.0,MAR,191.0,Q62808065,Adam Moundir,ATP,ATP_125842
126094,Andrey,Rublev,R,19971020.0,RUS,188.0,Q17373391,Andrey Rublev,ATP,ATP_126094
125802,Ilya,Ivashka,R,19940224.0,BLR,193.0,Q23039320,Ilya Ivashka,ATP,ATP_125802
206909,Brandon,Nakashima,R,20010803.0,USA,188.0,Q60676610,Brandon Nakashima,ATP,ATP_206909
206748,Giulio,Zeppieri,L,20011207.0,ITA,183.0,Q56526313,Giulio Zeppieri,ATP,ATP_206748
206703,Paul,Jubb,R,19991031.0,GBR,180.0,Q64746573,Paul Jubb,ATP,ATP_206703
206499,Aleksandar,Kovacevic,R,19980829.0,USA,183.0,Q108523625,Aleksandar Kovacevic,ATP,ATP_206499
206173,Jannik,Sinner,R,20010816.0,ITA,191.0,Q54812588,Jannik Sinner,ATP,ATP_206173
124116,Sebastian,Ofner,R,19960512.0,AUT,191.0,Q31171456,Sebastian Ofner,ATP,ATP_124116
124154,Sasi Kumar,Mukund,R,19970114.0,IND,185.0,Q84358193,Sasi Kumar Mukund,ATP,ATP_124154
124187,Reilly,Opelka,R,19970828.0,USA,211.0,Q20655502,Reilly Opelka,ATP,ATP_124187
124186,Alexandre,Muller,R,19970201.0,FRA,183.0,Q29960092,Alexandre Muller,ATP,ATP_124186
124079,Pedro,Martinez,R,19970426.0,ESP,185.0,Q52063672,Pedro Martinez,ATP,ATP_124079
124014,Ernesto,Escobedo,R,19960704.0,MEX,185.0,Q17626628,Ernesto Escobedo,ATP,ATP_124014
124013,Eduardo,Nava,R,19970311.0,USA,180.0,Q108395086,Eduardo Nava,ATP,ATP_124013
123828,Jan,Choinski,R,19960610.0,GBR,196.0,Q24328305,Jan Choinski,ATP,ATP_123828
123896,Matija,Pecotic,L,19890703.0,CRO,185.0,Q106206782,Matija Pecotic,ATP,ATP_123896
123921,Calvin,Hemery,R,19950128.0,FRA,191.0,Q20740948,Calvin Hemery,ATP,ATP_123921
123755,Daniel Elahi,Galan,R,19960618.0,COL,191.0,Q20740881,Daniel Elahi Galan,ATP,ATP_123755
123795,Altug,Celikbilek,R,19960907.0,TUR,183.0,Q25477819,Altug Celikbilek,ATP,ATP_123795
123809,Ivan,Gakhov,L,19961104.0,RUS,191.0,Q55183492,Ivan Gakhov,ATP,ATP_123809
122669,Juan Pablo,Varillas,R,19951006.0,PER,185.0,Q23039577,Juan Pablo Varillas,ATP,ATP_122669
205734,Thiago,Seyboth Wild,R,20000310.0,BRA,185.0,Q50198692,Thiago Seyboth Wild,ATP,ATP_205734
122548,Edan,Leshem,R,19970319.0,ISR,183.0,Q19668502,Edan Leshem,ATP,ATP_122548
122298,Botic,Van De Zandschulp,R,19951004.0,NED,191.0,Q28038578,Botic Van De Zandschulp,ATP,ATP_122298
122330,Alexander,Bublik,R,19970617.0,KAZ,196.0,Q23678983,Alexander Bublik,ATP,ATP_122330
117358,Harry,Bourchier,R,19960124.0,AUS,185.0,Q105195500,Harry Bourchier,ATP,ATP_117358
117357,Omar,Jasika,L,19970518.0,AUS,183.0,Q18001365,Omar Jasika,ATP,ATP_117357
117356,Cem,Ilkel,R,19950821.0,TUR,185.0,Q19560809,Cem Ilkel,ATP,ATP_117356
117360,Marc,Polmans,R,19970502.0,AUS,188.0,Q19059583,Marc Polmans,ATP,ATP_117360
122078,Dmitry,Popko,R,19961024.0,KAZ,191.0,Q23678986,Dmitry Popko,ATP,ATP_122078
120424,Yannick,Maden,R,19891028.0,GER,185.0,Q27663343,Yannick Maden,ATP,ATP_120424
121531,Mats,Moraing,L,19920620.0,GER,198.0,Q47472512,Mats Moraing,ATP,ATP_121531
121411,Moez,Echargui,R,19930110.0,TUN,178.0,Q29110073,Moez Echargui,ATP,ATP_121411
106328,Christian,Harrison,R,19940529.0,USA,180.0,Q2167386,Christian Harrison,ATP,ATP_106328
106310,Alexander,Ritschard,R,19940324.0,SUI,193.0,Q15782265,Alexander Ritschard,ATP,ATP_106310
106362,Laurent,Lokoli,R,19941018.0,FRA,188.0,Q16935087,Laurent Lokoli,ATP,ATP_106362
122554,David,Jorda Sanchis,R,19940614.0,ESP,198.0,,David Jorda Sanchis,ATP,ATP_122554
122570,Mubarak Shannan,Zayid,R,19950414.0,QAT,,Q24505177,Mubarak Shannan Zayid,ATP,ATP_122570
206307,Joao Lucas,Reis Da Silva,R,20000326.0,BRA,178.0,,Joao Lucas Reis Da Silva,ATP,ATP_206307
206589,Gabi Adrian,Boitan,R,19990711.0,ROU,185.0,,Gabi Adrian Boitan,ATP,ATP_206589
206681,Fabian,Marozsan,R,19991008.0,HUN,193.0,,Fabian Marozsan,ATP,ATP_206681
206904,Gauthier,Onclin,R,20010226.0,BEL,180.0,,Gauthier Onclin,ATP,ATP_206904
206889,Clement,Chidekh,R,20010613.0,FRA,180.0,,Clement Chidekh,ATP,ATP_206889
126129,Billy,Harris,R,19950125.0,GBR,193.0,,Billy Harris,ATP,ATP_126129
207130,Matias,Soto,R,19990427.0,CHI,170.0,,Matias Soto,ATP,ATP_207130
126177,Strong,Kirchheimer,R,19950426.0,USA,185.0,,Strong Kirchheimer,ATP,ATP_126177
207181,Govind,Nanda,R,20010217.0,USA,178.0,,Govind Nanda,ATP,ATP_207181
207220,Taha,Baadi,R,20010719.0,CAN,183.0,,Taha Baadi,ATP,ATP_207220
207352,Bu,Yunchaokete,R,20020119.0,CHN,185.0,,Bu Yunchaokete,ATP,ATP_207352
207686,Alexander,Shevchenko,R,20001129.0,KAZ,185.0,,Alexander Shevchenko,ATP,ATP_207686
207681,Francisco,Comesana,R,20001006.0,ARG,178.0,,Francisco Comesana,ATP,ATP_207681
207785,George,Loffhagen,R,20010419.0,GBR,188.0,,George Loffhagen,ATP,ATP_207785
207794,Younes,Lalami Laaroussi,R,20010418.0,MAR,188.0,,Younes Lalami Laaroussi,ATP,ATP_207794
127108,Igor,Ribeiro Marcondes,U,19970616.0,BRA,,Q61885722,Igor Ribeiro Marcondes,ATP,ATP_127108
207834,Juan Alejandro,Hernandez Serrano,R,19990623.0,MEX,175.0,,Juan Alejandro Hernandez Serrano,ATP,ATP_207834
207985,Jacob,Fearnley,R,20010715.0,GBR,183.0,,Jacob Fearnley,ATP,ATP_207985
207969,Stefan,Dostanic,R,20011104.0,USA,188.0,,Stefan Dostanic,ATP,ATP_207969
208010,Pablo,Llamas Ruiz,R,20021013.0,ESP,188.0,,Pablo Llamas Ruiz,ATP,ATP_208010
208029,Holger,Rune,R,20030429.0,DEN,188.0,,Holger Rune,ATP,ATP_208029
208071,Oleksii,Krutykh,R,20000310.0,UKR,185.0,,Oleksii Krutykh,ATP,ATP_208071
208108,Brian,Shi,R,20000224.0,USA,,Q85010972,Brian Shi,ATP,ATP_208108
208117,Adam,Neff,R,20010530.0,USA,183.0,,Adam Neff,ATP,ATP_208117
208144,Giles,Hussey,L,19970526.0,GBR,185.0,,Giles Hussey,ATP,ATP_208144
208169,Titouan,Droguet,R,20010615.0,FRA,191.0,,Titouan Droguet,ATP,ATP_208169
208233,Mattia,Bellucci,L,20010601.0,ITA,175.0,,Mattia Bellucci,ATP,ATP_208233
208223,Alvaro,Guillen Meza,R,20030102.0,ECU,175.0,,Alvaro Guillen Meza,ATP,ATP_208223
208210,Chris,Rodesch,R,20010718.0,LUX,198.0,,Chris Rodesch,ATP,ATP_208210
208286,Matteo,Arnaldi,R,20010222.0,ITA,185.0,,Matteo Arnaldi,ATP,ATP_208286
208279,Alejandro,Moro Canas,R,20001207.0,ESP,183.0,,Alejandro Moro Canas,ATP,ATP_208279
208316,Valentin,Royer,R,20010529.0,FRA,188.0,,Valentin Royer,ATP,ATP_208316
208300,Omni,Kumar,L,20011010.0,USA,173.0,,Omni Kumar,ATP,ATP_208300
208363,Mariano,Navone,R,20010227.0,ARG,178.0,,Mariano Navone,ATP,ATP_208363
208361,Gustavo,Heide,R,20020228.0,BRA,191.0,,Gustavo Heide,ATP,ATP_208361
208353,Francesco,Maestrelli,R,20021221.0,ITA,196.0,,Francesco Maestrelli,ATP,ATP_208353
208389,James,Trotter,R,19990729.0,JPN,183.0,,James Trotter,ATP,ATP_208389
208502,Dominic,Stricker,L,20020816.0,SUI,183.0,,Dominic Stricker,ATP,ATP_208502
208485,Kiranpal,Pannu,R,19970107.0,NZL,185.0,,Kiranpal Pannu,ATP,ATP_208485
208597,Chak Lam Coleman,Wong,R,20040606.0,HKG,,Q108498952,Chak Lam Coleman Wong,ATP,ATP_208597
133835,Gijs,Brouwer,L,19960314.0,NED,191.0,,Gijs Brouwer,ATP,ATP_133835
208653,Isaac,Becroft,R,20001029.0,NZL,180.0,,Isaac Becroft,ATP,ATP_208653
208819,Max Hans,Rehberg,R,20030913.0,GER,183.0,,Max Hans Rehberg,ATP,ATP_208819
134457,Nicolas,Moreno De Alboran,R,19970714.0,USA,185.0,,Nicolas Moreno De Alboran,ATP,ATP_134457
208852,Stefanos,Sakellaridis,R,20040913.0,GRE,196.0,,Stefanos Sakellaridis,ATP,ATP_208852
208902,Johannus,Monday,L,20020122.0,GBR,198.0,,Johannus Monday,ATP,ATP_208902
208882,Roman Andres,Burruchaga,R,20020123.0,ARG,183.0,,Roman Andres Burruchaga,ATP,ATP_208882
209113,Gabriel,Diallo,R,20010924.0,CAN,203.0,,Gabriel Diallo,ATP,ATP_209113
209209,Filip,Misolic,R,20010808.0,AUT,180.0,,Filip Misolic,ATP,ATP_209209
209263,Matteo,Gigante,L,20020104.0,ITA,180.0,,Matteo Gigante,ATP,ATP_209263
209260,Luciano,Darderi,R,20020214.0,ITA,183.0,,Luciano Darderi,ATP,ATP_209260
209279,Terence,Atmane,L,20020109.0,FRA,193.0,,Terence Atmane,ATP,ATP_209279
209326,Murphy,Cassone,R,20020816.0,USA,188.0,,Murphy Cassone,ATP,ATP_209326
144821,Genaro Alberto,Olivieri,R,19980804.0,ARG,175.0,,Genaro Alberto Olivieri,ATP,ATP_144821
