player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name,tour
111806,Fajing,Sun,R,19961003.0,CHN,178.0,Q26251497,Fajing Sun,ATP
111815,Cameron,Norrie,L,19950823.0,GBR,188.0,Q23668736,Cameron Norrie,ATP
117356,Cem,Ilkel,R,19950821.0,TUR,185.0,Q19560809,Cem Ilkel,ATP
117357,Omar,Jasika,L,19970518.0,AUS,183.0,Q18001365,Omar Jasika,ATP
117358,Harry,Bourchier,R,19960124.0,AUS,185.0,Q105195500,Harry Bourchier,ATP
117360,Marc,Polmans,R,19970502.0,AUS,188.0,Q19059583,Marc Polmans,ATP
117365,Petros,Chrysochos,R,19960408.0,CYP,185.0,Q7179071,Petros Chrysochos,ATP
118808,Daniel,Vallejo,R,19840521.0,MEX,,,Daniel Vallejo,ATP
120270,Edgars,Manusis,U,19870222.0,LAT,,,Edgars Manusis,ATP
120424,Yannick,Maden,R,19891028.0,GER,185.0,Q27663343,Yannick Maden,ATP
121411,Moez,Echargui,R,19930110.0,TUN,178.0,Q29110073,Moez Echargui,ATP
121531,Mats,Moraing,L,19920620.0,GER,198.0,Q47472512,Mats Moraing,ATP
122078,Dmitry,Popko,R,19961024.0,KAZ,191.0,Q23678986,Dmitry Popko,ATP
122109,Sanjar,Fayziev,R,19940729.0,UZB,188.0,Q16941742,Sanjar Fayziev,ATP
122298,Botic,Van De Zandschulp,R,19951004.0,NED,191.0,Q28038578,Botic Van De Zandschulp,ATP
122330,Alexander,Bublik,R,19970617.0,KAZ,196.0,Q23678983,Alexander Bublik,ATP
122533,Nam Hoang,Ly,R,19970225.0,VIE,175.0,Q16480378,Nam Hoang Ly,ATP
122548,Edan,Leshem,R,19970319.0,ISR,183.0,Q19668502,Edan Leshem,ATP
122554,David,Jorda Sanchis,R,19940614.0,ESP,198.0,,David Jorda Sanchis,ATP
122567,Abdulmalek,Burasais,U,19911101.0,KSA,,,Abdulmalek Burasais,ATP
122570,Mubarak Shannan,Zayid,R,19950414.0,QAT,,Q24505177,Mubarak Shannan Zayid,ATP
122649,Photos,Photiades,R,20031017.0,CYP,,,Photos Photiades,ATP
122669,Juan Pablo,Varillas,R,19951006.0,PER,185.0,Q23039577,Juan Pablo Varillas,ATP
123315,Nicholas,Campbell,R,19990728.0,CYP,,,Nicholas Campbell,ATP
123755,Daniel Elahi,Galan,R,19960618.0,COL,191.0,Q20740881,Daniel Elahi Galan,ATP
123795,Altug,Celikbilek,R,19960907.0,TUR,183.0,Q25477819,Altug Celikbilek,ATP
123809,Ivan,Gakhov,L,19961104.0,RUS,191.0,Q55183492,Ivan Gakhov,ATP
123828,Jan,Choinski,R,19960610.0,GBR,196.0,Q24328305,Jan Choinski,ATP
123896,Matija,Pecotic,L,19890703.0,CRO,185.0,Q106206782,Matija Pecotic,ATP
123921,Calvin,Hemery,R,19950128.0,FRA,191.0,Q20740948,Calvin Hemery,ATP
123961,Murkel Alejandro,Dellien Velasco,R,19970916.0,BOL,193.0,Q108601101,Murkel Alejandro Dellien Velasco,ATP
123969,Minhtuan,Pham,R,19931019.0,VIE,,Q42229548,Minhtuan Pham,ATP
123983,Nerman,Fatic,R,19941024.0,BIH,191.0,Q16728930,Nerman Fatic,ATP
124013,Eduardo,Nava,R,19970311.0,USA,180.0,Q108395086,Eduardo Nava,ATP
124014,Ernesto,Escobedo,R,19960704.0,MEX,185.0,Q17626628,Ernesto Escobedo,ATP
124022,Chun Hun,Wong,R,19951030.0,HKG,170.0,Q47585578,Chun Hun Wong,ATP
124040,Colin,Sinclair,R,19941219.0,NMI,188.0,Q55368028,Colin Sinclair,ATP
124079,Pedro,Martinez,R,19970426.0,ESP,185.0,Q52063672,Pedro Martinez,ATP
124116,Sebastian,Ofner,R,19960512.0,AUT,191.0,Q31171456,Sebastian Ofner,ATP
124154,Sasi Kumar,Mukund,R,19970114.0,IND,185.0,Q84358193,Sasi Kumar Mukund,ATP
124186,Alexandre,Muller,R,19970201.0,FRA,183.0,Q29960092,Alexandre Muller,ATP
124187,Reilly,Opelka,R,19970828.0,USA,211.0,Q20655502,Reilly Opelka,ATP
125802,Ilya,Ivashka,R,19940224.0,BLR,193.0,Q23039320,Ilya Ivashka,ATP
125833,Mert Naci,Turker,U,19980816.0,TUR,,Q104727170,Mert Naci Turker,ATP
125842,Adam,Moundir,R,19950426.0,MAR,191.0,Q62808065,Adam Moundir,ATP
126094,Andrey,Rublev,R,19971020.0,RUS,188.0,Q17373391,Andrey Rublev,ATP
126106,Ryan,Peniston,L,19951110.0,GBR,180.0,Q100906747,Ryan Peniston,ATP
126107,Michael,Geerts,R,19950117.0,BEL,178.0,Q100596799,Michael Geerts,ATP
126120,Nino,Serdarusic,R,19961213.0,CRO,191.0,Q18127899,Nino Serdarusic,ATP
126125,Maxime,Janvier,R,19961018.0,FRA,196.0,Q27329995,Maxime Janvier,ATP
126127,Benjamin,Bonzi,R,19960609.0,FRA,183.0,Q18125349,Benjamin Bonzi,ATP
126128,Roman,Safiullin,R,19970807.0,RUS,185.0,Q18637944,Roman Safiullin,ATP
126129,Billy,Harris,R,19950125.0,GBR,193.0,,Billy Harris,ATP
126149,Gianluca,Mager,R,19941201.0,ITA,188.0,Q29918444,Gianluca Mager,ATP
126156,Antoine,Hoang,R,19951104.0,FRA,183.0,Q49562573,Antoine Hoang,ATP
126177,Strong,Kirchheimer,R,19950426.0,USA,185.0,,Strong Kirchheimer,ATP
126185,Evgenii,Tiurnev,R,19970408.0,RUS,191.0,Q40214925,Evgenii Tiurnev,ATP
126190,Nicolas,Alvarez,R,19960608.0,PER,185.0,Q25999892,Nicolas Alvarez,ATP
126197,Orlando,Luz,R,19980208.0,BRA,180.0,Q16940408,Orlando Luz,ATP
126203,Taylor,Fritz,R,19971028.0,USA,196.0,Q17660516,Taylor Fritz,ATP
126204,Gerardo,Lopez Villasenor,R,19950512.0,MEX,191.0,Q25915746,Gerardo Lopez Villasenor,ATP
126205,Tommy,Paul,R,19970517.0,USA,185.0,Q20050871,Tommy Paul,ATP
126206,Alex,Rybakov,L,19970127.0,USA,185.0,Q23678985,Alex Rybakov,ATP
126207,Frances,Tiafoe,R,19980120.0,USA,188.0,Q17305299,Frances Tiafoe,ATP
126209,Peter,Bertran,R,19960305.0,DOM,183.0,Q69822709,Peter Bertran,ATP
126214,Alejandro,Tabilo,L,19970602.0,CHI,188.0,Q65159701,Alejandro Tabilo,ATP
126237,Gian Marco,Moroni,R,19980213.0,ITA,185.0,Q59330301,Gian Marco Moroni,ATP
126239,Arthur,Rinderknech,R,19950723.0,FRA,196.0,Q54007388,Arthur Rinderknech,ATP
126283,Yunseong,Chung,R,19980327.0,KOR,178.0,Q23771665,Yunseong Chung,ATP
126340,Viktor,Durasovic,R,19970319.0,NOR,185.0,Q21005698,Viktor Durasovic,ATP
126409,Hugo,Grenier,R,19960323.0,FRA,196.0,Q104682253,Hugo Grenier,ATP
126504,Andrea,Pellegrino,R,19970323.0,ITA,185.0,Q55363920,Andrea Pellegrino,ATP
126523,Bernabe,Zapata Miralles,R,19970112.0,ESP,183.0,Q53871081,Bernabe Zapata Miralles,ATP
126533,Alvaro,Lopez San Martin,R,19970602.0,ESP,178.0,Q20651281,Alvaro Lopez San Martin,ATP
126535,Carlos,Taberner,R,19970808.0,ESP,183.0,Q23678987,Carlos Taberner,ATP
126555,Tung Lin,Wu,R,19980512.0,TPE,188.0,Q39842892,Tung Lin Wu,ATP
126573,Thomas,Fancutt,R,19950225.0,AUS,188.0,Q105219401,Thomas Fancutt,ATP
126591,Jan,Zielinski,R,19961116.0,POL,180.0,Q20725356,Jan Zielinski,ATP
126609,Patrik,Niklas Salminen,L,19970305.0,FIN,188.0,Q20647331,Patrik Niklas Salminen,ATP
126610,Matteo,Berrettini,R,19960412.0,ITA,196.0,Q29918446,Matteo Berrettini,ATP
126612,Alexander,Cozbinov,R,19950428.0,MDA,188.0,Q42218475,Alexander Cozbinov,ATP
126623,Alexander,Erler,R,19971027.0,AUT,193.0,Q25003614,Alexander Erler,ATP
126627,Johan,Nikles,R,19970323.0,SUI,173.0,Q25999876,Johan Nikles,ATP
126646,Tim,Van Rijthoven,R,19970424.0,NED,188.0,Q21067406,Tim Van Rijthoven,ATP
126652,Jay,Clarke,R,19980727.0,GBR,183.0,Q30612606,Jay Clarke,ATP
126663,Juan Pablo,Ficovich,R,19970124.0,ARG,191.0,Q84251799,Juan Pablo Ficovich,ATP
126762,Aleksandre,Bakshi,L,19970715.0,GEO,180.0,Q67511132,Aleksandre Bakshi,ATP
126772,Christos,Antonopoulos,R,19980719.0,GRE,,,Christos Antonopoulos,ATP
126774,Stefanos,Tsitsipas,R,19980812.0,GRE,193.0,Q24450982,Stefanos Tsitsipas,ATP
126845,Max,Purcell,R,19980403.0,AUS,185.0,Q26130049,Max Purcell,ATP
126846,Aleksandar,Vukic,R,19960406.0,AUS,188.0,Q47090843,Aleksandar Vukic,ATP
126939,Khumoun,Sultanov,R,19981027.0,UZB,180.0,Q51577053,Khumoun Sultanov,ATP
126952,Soon Woo,Kwon,R,19971202.0,KOR,180.0,Q28673930,Soon Woo Kwon,ATP
126964,Vitaliy,Sachko,R,19970714.0,UKR,188.0,Q100906819,Vitaliy Sachko,ATP
127108,Igor,Ribeiro Marcondes,U,19970616.0,BRA,,Q61885722,Igor Ribeiro Marcondes,ATP
127123,Mateus,Alves,R,20010123.0,BRA,193.0,Q61782321,Mateus Alves,ATP
127143,Jirat,Navasirisomboon,R,19961117.0,THA,175.0,Q28648815,Jirat Navasirisomboon,ATP
127157,Daniel,Altmaier,R,19980912.0,GER,188.0,Q30005211,Daniel Altmaier,ATP
127195,Hamza,Karmoussi,U,,MAR,,,Hamza Karmoussi,ATP
127326,Ben,Patael,R,19970602.0,ISR,188.0,Q30301674,Ben Patael,ATP
127339,Borna,Gojo,R,19980227.0,CRO,196.0,Q56223431,Borna Gojo,ATP
127760,Lukas,Klein,R,19980322.0,SVK,193.0,Q105477017,Lukas Klein,ATP
128034,Hubert,Hurkacz,R,19970211.0,POL,196.0,Q18927958,Hubert Hurkacz,ATP
129814,Ivan,Ivanov,R,20081030.0,BUL,,,Ivan Ivanov,ATP
131905,Manuel,Guinard,R,19951115.0,FRA,198.0,Q64167707,Manuel Guinard,ATP
131934,Andrea,Vavassori,R,19950505.0,ITA,193.0,Q43677815,Andrea Vavassori,ATP
131951,Daniel,Cukierman,R,19950709.0,ISR,,Q28673452,Daniel Cukierman,ATP
132283,Lorenzo,Sonego,R,19950511.0,ITA,191.0,Q24061220,Lorenzo Sonego,ATP
132374,Jesse,Flores,R,19950331.0,CRC,188.0,Q88392396,Jesse Flores,ATP
132686,Nuno,Borges,R,19970219.0,POR,185.0,Q106238976,Nuno Borges,ATP
132932,Franz,Luna Lavidalie,R,19971005.0,GUA,,,Franz Luna Lavidalie,ATP
133018,Michail,Pervolarakis,R,19960606.0,GRE,193.0,Q67276374,Michail Pervolarakis,ATP
133082,Akram,El Sallaly,R,19971113.0,EGY,175.0,,Akram El Sallaly,ATP
133297,Yosuke,Watanuki,R,19980412.0,JPN,180.0,Q23771664,Yosuke Watanuki,ATP
133430,Denis,Shapovalov,L,19990415.0,CAN,185.0,Q20979382,Denis Shapovalov,ATP
133835,Gijs,Brouwer,L,19960314.0,NED,191.0,,Gijs Brouwer,ATP
133933,Thomas Yaka Kofi,Setodji,R,19951013.0,TOG,183.0,,Thomas Yaka Kofi Setodji,ATP
133975,Benjamin,Hassan,R,19950204.0,LBN,183.0,Q47543757,Benjamin Hassan,ATP
133979,Hasan,Ibrahim,R,19950817.0,GER,,,Hasan Ibrahim,ATP
134087,Johannes,Ingildsen,R,19970701.0,DEN,15.0,Q108458188,Johannes Ingildsen,ATP
134457,Nicolas,Moreno De Alboran,R,19970714.0,USA,185.0,,Nicolas Moreno De Alboran,ATP
134472,Antoine,Bellier,L,19961018.0,SUI,196.0,Q25999878,Antoine Bellier,ATP
134518,Patrick,Kaukovalta,R,19981201.0,FIN,193.0,Q96774769,Patrick Kaukovalta,ATP
134677,Juan,Borba,R,19960412.0,PAR,,,Juan Borba,ATP
134770,Casper,Ruud,R,19981222.0,NOR,183.0,Q18810082,Casper Ruud,ATP
134840,Raul,Brancaccio,R,19970504.0,ITA,185.0,Q59260557,Raul Brancaccio,ATP
134868,Tallon,Griekspoor,R,19960702.0,NED,188.0,Q28777443,Tallon Griekspoor,ATP
134886,Sharmal,Dissanayake,R,19960514.0,SRI,,,Sharmal Dissanayake,ATP
136440,Dominik,Koepfer,L,19940429.0,GER,180.0,Q37535155,Dominik Koepfer,ATP
138485,Conner,Huertas Del Pino,R,19951220.0,PER,188.0,,Conner Huertas Del Pino,ATP
138846,Hong Kit Jack,Wong,R,19980830.0,HKG,,Q28861638,Hong Kit Jack Wong,ATP
144642,Tomas,Barrios Vera,R,19971210.0,CHI,191.0,Q28674037,Tomas Barrios Vera,ATP
144645,Zdenek,Kolar,R,19961009.0,CZE,183.0,Q23678982,Zdenek Kolar,ATP
144652,William,Blumberg,R,19980126.0,USA,188.0,Q38050995,William Blumberg,ATP
144656,Corentin,Denolly,L,19970606.0,FRA,188.0,Q20630921,Corentin Denolly,ATP
144681,Niki,Kaliyanda Poonacha,R,19950427.0,IND,191.0,,Niki Kaliyanda Poonacha,ATP
144684,Alex,Molcan,L,19971201.0,SVK,178.0,Q73247665,Alex Molcan,ATP
144687,Quinton,Vega,R,19921122.0,USA,185.0,Q87195735,Quinton Vega,ATP
144707,Mikael,Ymer,R,19980909.0,SWE,183.0,Q20788534,Mikael Ymer,ATP
144719,Jaume,Munar,R,19970505.0,ESP,183.0,Q17274717,Jaume Munar,ATP
144747,Courtney John,Lock,R,19961018.0,ZIM,193.0,Q28793928,Courtney John Lock,ATP
144748,Kris,Van Wyk,R,19960929.0,RSA,185.0,,Kris Van Wyk,ATP
144750,Lloyd,Harris,R,19970224.0,RSA,193.0,Q23039257,Lloyd Harris,ATP
144751,Rigele,Te,R,19971009.0,CHN,188.0,Q18552831,Rigele Te,ATP
144775,Linh Giang,Trinh,R,19970803.0,VIE,183.0,Q42307226,Linh Giang Trinh,ATP
144807,Kenneth,Raisma,L,19980403.0,EST,193.0,Q23039413,Kenneth Raisma,ATP
144814,Eero,Vasa,R,19970201.0,FIN,185.0,Q28675437,Eero Vasa,ATP
144817,Marc Andrea,Huesler,L,19960624.0,SUI,196.0,Q42310179,Marc Andrea Huesler,ATP
144821,Genaro Alberto,Olivieri,R,19980804.0,ARG,175.0,,Genaro Alberto Olivieri,ATP
144826,Aziz,Dougaz,L,19970326.0,TUN,188.0,Q28674131,Aziz Dougaz,ATP
144841,Christian,Sigsgaard,R,19970314.0,DEN,188.0,Q25350217,Christian Sigsgaard,ATP
144869,Tomas Martin,Etcheverry,R,19990718.0,ARG,196.0,Q104728520,Tomas Martin Etcheverry,ATP
144870,Federico Agustin,Gomez,R,19961126.0,ARG,191.0,,Federico Agustin Gomez,ATP
144895,Corentin,Moutet,L,19990419.0,FRA,180.0,Q30078104,Corentin Moutet,ATP
144909,Francisco,Cabral,R,19970108.0,POR,191.0,Q106517523,Francisco Cabral,ATP
144923,Louis,Wessels,R,19980827.0,GER,198.0,Q25841115,Louis Wessels,ATP
144927,Siddharth,Vishwakarma,L,19941007.0,IND,191.0,,Siddharth Vishwakarma,ATP
144932,Kristjan,Tamm,R,19980616.0,EST,185.0,Q54356359,Kristjan Tamm,ATP
144940,Mattias,Siimar,L,19980203.0,EST,,Q23039445,Mattias Siimar,ATP
144949,Menelaos,Efstathiou,R,19990302.0,CYP,183.0,Q28674070,Menelaos Efstathiou,ATP
144972,Geoffrey,Blancaneaux,R,19980808.0,FRA,180.0,Q24328517,Geoffrey Blancaneaux,ATP
144973,Santiago Fa,Rodriguez Taverna,R,19990716.0,ARG,191.0,,Santiago Fa Rodriguez Taverna,ATP
144985,Ergi,Kirkin,R,19990127.0,TUR,180.0,Q55238102,Ergi Kirkin,ATP
144997,Yannick,Languina,U,19911205.0,SEN,,,Yannick Languina,ATP
145001,Evan,Furness,R,19980813.0,FRA,173.0,Q53916372,Evan Furness,ATP
145016,Julian,Saborio,U,19961102.0,CRC,,,Julian Saborio,ATP
148679,Henry,Bernet,R,20070125.0,SUI,,,Henry Bernet,ATP
149152,Aaron,Gil Garcia,U,20031002.0,LUX,,,Aaron Gil Garcia,ATP
149266,Fadi,Bidan,U,20060101.0,LBN,,,Fadi Bidan,ATP
149282,Nicolai,Budkov Kjaer,R,20060901.0,NOR,188.0,,Nicolai Budkov Kjaer,ATP
149283,Freddy,Murray,U,20030721.0,IRL,,,Freddy Murray,ATP
149284,Jose ,Flores,U,19960727.0,ESA,,,Jose Flores,ATP
149285,Mustapha,El Natour,U,20041101.0,LBN,,,Mustapha El Natour,ATP
149843,Conor,Gannon,U,20020606.0,IRL,,,Conor Gannon,ATP
200000,Felix,Auger Aliassime,R,20000808.0,CAN,193.0,Q20752045,Felix Auger Aliassime,ATP
200005,Ugo,Humbert,L,19980626.0,FRA,188.0,Q54007306,Ugo Humbert,ATP
200008,Alexis,Galarneau,R,19990302.0,CAN,180.0,Q108023685,Alexis Galarneau,ATP
200014,Digvijaypratap,Singh,R,20000602.0,IND,191.0,,Digvijaypratap Singh,ATP
200031,Lucas,Catarina,R,19960826.0,MON,185.0,Q28648820,Lucas Catarina,ATP
200045,Anthony,Susanto,R,19970523.0,INA,,,Anthony Susanto,ATP
200059,Yibing,Wu,R,19991014.0,CHN,183.0,Q28137186,Yibing Wu,ATP
200075,Yshai,Oliel,L,20000105.0,ISR,188.0,Q18670552,Yshai Oliel,ATP
200095,Nicola,Kuhn,R,20000320.0,GER,185.0,Q30221465,Nicola Kuhn,ATP
200096,Dragos Nicolae,Madaras,L,19970912.0,SWE,191.0,,Dragos Nicolae Madaras,ATP
200116,Camilo,Ugo Carabelli,R,19990617.0,ARG,185.0,Q106207380,Camilo Ugo Carabelli,ATP
200153,Yacoub,Makzoume,R,19950503.0,SYR,,,Yacoub Makzoume,ATP
200175,Miomir,Kecmanovic,R,19990831.0,SRB,183.0,Q22005752,Miomir Kecmanovic,ATP
200181,Amer,Naow,R,19950101.0,SYR,,Q31213705,Amer Naow,ATP
200188,Matteo,Martineau,R,19990116.0,FRA,183.0,Q95246542,Matteo Martineau,ATP
200214,Alan Fernando,Rubio Fierros,R,19990203.0,MEX,175.0,,Alan Fernando Rubio Fierros,ATP
200218,Mate,Valkusz,R,19980813.0,HUN,183.0,Q22338780,Mate Valkusz,ATP
200221,Alejandro,Davidovich Fokina,R,19990605.0,ESP,183.0,Q33084529,Alejandro Davidovich Fokina,ATP
200240,Vit,Kopriva,R,19970615.0,CZE,178.0,Q102423530,Vit Kopriva,ATP
200247,Alexandar,Lazarov,R,19971106.0,BUL,191.0,Q23008009,Alexandar Lazarov,ATP
200250,Mehluli Don Ayanda,Sibanda,R,19991106.0,ZIM,173.0,Q55238030,Mehluli Don Ayanda Sibanda,ATP
200259,Ugo,Blanchet,R,19990105.0,FRA,175.0,,Ugo Blanchet,ATP
200265,Ulises,Blanch,R,19980325.0,USA,188.0,Q24450987,Ulises Blanch,ATP
200266,Javier,Barranco Cosano,L,19981117.0,ESP,180.0,Q106153467,Javier Barranco Cosano,ATP
200267,Zizou,Bergs,R,19990603.0,BEL,185.0,Q100700157,Zizou Bergs,ATP
200270,Alex,Knaff,R,19971126.0,LUX,193.0,Q25583496,Alex Knaff,ATP
200273,Hady,Habib,R,19980821.0,LIB,188.0,Q47749959,Hady Habib,ATP
200277,Charles,Broom,R,19980424.0,GBR,178.0,,Charles Broom,ATP
200278,Simon,Carr,R,19991107.0,IRL,183.0,Q47543620,Simon Carr,ATP
200279,Osgar,Ohoisin,R,19960903.0,IRL,193.0,Q47638886,Osgar Ohoisin,ATP
200282,Alex,De Minaur,R,19990217.0,AUS,183.0,Q22958938,Alex De Minaur,ATP
200297,Aziz,Ouakaa,R,19990807.0,TUN,185.0,Q57242857,Aziz Ouakaa,ATP
200303,Pavel,Kotov,R,19981118.0,RUS,191.0,Q85322897,Pavel Kotov,ATP
200307,Tao,Mu,R,20000428.0,CHN,180.0,Q60237911,Tao Mu,ATP
200310,Alexander,Zgirovsky,R,20010710.0,BLR,191.0,Q58008900,Alexander Zgirovsky,ATP
200318,Yu Hsiou,Hsu,R,19990402.0,TPE,178.0,Q28534179,Yu Hsiou Hsu,ATP
200321,San Hui,Sin,R,19970318.0,KOR,178.0,,San Hui Sin,ATP
200325,Emil,Ruusuvuori,R,19990402.0,FIN,188.0,Q28493468,Emil Ruusuvuori,ATP
200329,Remy,Bertola,R,19980831.0,SUI,175.0,,Remy Bertola,ATP
200335,Felipe,Meligeni Alves,R,19980219.0,BRA,185.0,Q26924390,Felipe Meligeni Alves,ATP
200336,Trent,Bryde,R,19990824.0,USA,183.0,Q107639000,Trent Bryde,ATP
200374,Nicolas,Alvarez Varona,R,20010518.0,ESP,188.0,Q60238563,Nicolas Alvarez Varona,ATP
200384,Hugo,Gaston,L,20000926.0,FRA,173.0,Q47483451,Hugo Gaston,ATP
200385,Dan,Added,R,19990413.0,FRA,183.0,Q67767005,Dan Added,ATP
200390,Kacper,Zuk,R,19990121.0,POL,183.0,Q81106204,Kacper Zuk,ATP
200416,August,Holmgren,R,19980422.0,DEN,188.0,Q55587289,August Holmgren,ATP
200418,Karl,Friberg,R,19990325.0,SWE,191.0,,Karl Friberg,ATP
200436,Zsombor,Piros,R,19991013.0,HUN,180.0,Q28539570,Zsombor Piros,ATP
200443,Adam,Walton,R,19990417.0,AUS,183.0,,Adam Walton,ATP
200452,Patrick,Zahraj,R,19990717.0,GER,188.0,,Patrick Zahraj,ATP
200473,Valentin,Vacherot,R,19981116.0,MON,193.0,Q107314093,Valentin Vacherot,ATP
200484,Rudolf,Molleker,R,20001026.0,GER,188.0,Q33191522,Rudolf Molleker,ATP
200514,Jurij,Rodionov,L,19990516.0,AUT,191.0,Q30148749,Jurij Rodionov,ATP
200516,Patrick,Kypson,R,19991028.0,USA,188.0,Q36511268,Patrick Kypson,ATP
200538,Matyas,Fuele,R,19981222.0,HUN,180.0,,Matyas Fuele,ATP
200550,Vladyslav,Orlov,R,19950517.0,UKR,188.0,Q106211253,Vladyslav Orlov,ATP
200572,Nick,Hardt,R,20000920.0,DOM,185.0,Q28674172,Nick Hardt,ATP
200574,Alexander,Donski,R,19980801.0,BUL,188.0,Q47886067,Alexander Donski,ATP
200575,Johannes,Seeman,R,20000705.0,EST,191.0,,Johannes Seeman,ATP
200583,Delmas,Ntcha,R,20000616.0,BEN,,,Delmas Ntcha,ATP
200587,Brandon,Holt,R,19980406.0,USA,185.0,,Brandon Holt,ATP
200589,Sam,Riffice,R,19990301.0,USA,188.0,Q108285013,Sam Riffice,ATP
200610,Oliver,Crawford,R,19990430.0,GBR,180.0,,Oliver Crawford,ATP
200611,Elliot,Benchetrit,R,19981002.0,MAR,193.0,Q53633809,Elliot Benchetrit,ATP
200615,Alexei,Popyrin,R,19990805.0,AUS,196.0,Q30143529,Alexei Popyrin,ATP
200620,Ignacio,Garcia,U,19990518.0,PUR,,,Ignacio Garcia,ATP
200622,Hernando Jose,Escurra Isnardi,R,19971213.0,PAR,183.0,,Hernando Jose Escurra Isnardi,ATP
200624,Sebastian,Korda,R,20000705.0,USA,196.0,Q47500285,Sebastian Korda,ATP
200647,Sho,Shimabukuro,R,19970730.0,JPN,180.0,Q105776866,Sho Shimabukuro,ATP
200666,Jie,Cui,R,19980124.0,CHN,183.0,,Jie Cui,ATP
200670,J J,Wolf,R,19981221.0,USA,183.0,Q26799554,J J Wolf,ATP
200672,Sergey,Fomin,R,20010201.0,UZB,180.0,,Sergey Fomin,ATP
200677,Rio,Noguchi,R,19981228.0,JPN,168.0,Q106362909,Rio Noguchi,ATP
200702,Sina,Moghimi,U,20010727.0,IRI,,,Sina Moghimi,ATP
200711,Nicolas,Mejia,R,20000211.0,COL,183.0,Q56728052,Nicolas Mejia,ATP
200748,Andres,Andrade,R,19981214.0,ECU,180.0,,Andres Andrade,ATP
201995,Cayetano,March,R,20000703.0,ECU,175.0,,Cayetano March,ATP
202058,Thiago Agustin,Tirante,R,20010410.0,ARG,185.0,Q64747475,Thiago Agustin Tirante,ATP
202065,Petros,Tsitsipas,R,20000727.0,GRE,185.0,Q47508196,Petros Tsitsipas,ATP
202075,Adria,Soriano Barrera,R,19990602.0,COL,191.0,,Adria Soriano Barrera,ATP
202090,Adrian,Andreev,R,20010512.0,BUL,175.0,Q47536566,Adrian Andreev,ATP
202103,Francisco,Cerundolo,R,19980813.0,ARG,185.0,Q61709770,Francisco Cerundolo,ATP
202104,Sebastian,Baez,R,20001228.0,ARG,170.0,Q47396310,Sebastian Baez,ATP
202120,Rowland,Phillips,R,19940123.0,JAM,,Q88392524,Rowland Phillips,ATP
202122,Yuta,Shimizu,L,19990609.0,JPN,163.0,Q105776850,Yuta Shimizu,ATP
202127,Clement,Tabur,R,20000124.0,FRA,173.0,Q47496123,Clement Tabur,ATP
202146,Luka,Pavlovic,R,20000330.0,FRA,196.0,,Luka Pavlovic,ATP
202165,Alberto,Lim,R,19990516.0,PHI,,Q28062346,Alberto Lim,ATP
202168,Ye Cong,Mo,R,20000626.0,CHN,183.0,,Ye Cong Mo,ATP
202195,Maxime,Cressy,R,19970508.0,USA,201.0,Q60582900,Maxime Cressy,ATP
202197,Carlos,Gimeno Valero,R,20010625.0,ESP,191.0,Q105810166,Carlos Gimeno Valero,ATP
202235,Jacopo,Berrettini,R,19981127.0,ITA,193.0,Q106398314,Jacopo Berrettini,ATP
202246,Nikoloz,Davlianidze,R,20000101.0,GEO,,,Nikoloz Davlianidze,ATP
202260,Henri,Squire,R,20000927.0,GER,196.0,,Henri Squire,ATP
202261,Otto,Virtanen,R,20010621.0,FIN,193.0,Q55641350,Otto Virtanen,ATP
202262,Filip Cristian,Jianu,R,20010918.0,ROU,180.0,Q60237968,Filip Cristian Jianu,ATP
202269,Justin,Barki,R,20000526.0,INA,178.0,Q47582163,Justin Barki,ATP
202290,Dhakshineswar,Suresh,R,20000329.0,IND,193.0,,Dhakshineswar Suresh,ATP
202297,Dan,Martin,U,19990509.0,CAN,,,Dan Martin,ATP
202300,Phuong Van,Nguyen,R,20010227.0,VIE,175.0,Q87189633,Phuong Van Nguyen,ATP
202316,Dac Tien,Nguyen,R,19990106.0,VIE,,,Dac Tien Nguyen,ATP
202320,Beibit,Zhukayev,R,20001012.0,KAZ,198.0,,Beibit Zhukayev,ATP
202335,Raphael,Calzi,R,19970716.0,LUX,180.0,,Raphael Calzi,ATP
202356,Tsung Hao,Huang,R,19991122.0,TPE,173.0,,Tsung Hao Huang,ATP
202358,Chun Hsin,Tseng,R,20010808.0,TPE,175.0,Q47516746,Chun Hsin Tseng,ATP
202374,Christopher,Bulus,R,20001124.0,NGR,183.0,,Christopher Bulus,ATP
202378,Ignacio,Carou,R,19990712.0,URU,178.0,Q108600809,Ignacio Carou,ATP
202385,Jenson,Brooksby,R,20001026.0,USA,188.0,Q56073233,Jenson Brooksby,ATP
202398,Michael,Vrbensky,R,19991226.0,CZE,180.0,Q61455025,Michael Vrbensky,ATP
202400,Alastair,Gray,R,19980622.0,GBR,193.0,Q65587040,Alastair Gray,ATP
202462,Yasitha,De Silva,R,19950703.0,SRI,,,Yasitha De Silva,ATP
202475,Philip,Henning,R,20001110.0,RSA,,Q57586208,Philip Henning,ATP
205695,Ching,Lam,R,19990903.0,HKG,,,Ching Lam,ATP
205734,Thiago,Seyboth Wild,R,20000310.0,BRA,185.0,Q50198692,Thiago Seyboth Wild,ATP
206173,Jannik,Sinner,R,20010816.0,ITA,191.0,Q54812588,Jannik Sinner,ATP
