player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,full_name,tour
211701,Katerina,Siniakova,R,19960510.0,CZE,174.0,Q3720044,Katerina Siniakova,WTA
211702,Nao,Hibino,R,19941128.0,JPN,163.0,Q18210941,Nao Hibino,WTA
211713,Jaqueline,Cristian,R,19980605.0,ROU,180.0,Q20676333,Jaqueline Cristian,WTA
211736,Ivana,Jorovic,R,19970503.0,SRB,174.0,Q15636316,Ivana Jorovic,WTA
211756,Patcharin,Cheapchandej,R,19941213.0,THA,,Q46996766,Patcharin Cheapchandej,WTA
211765,Emina,Bektas,R,19930330.0,USA,,Q26728090,Emina Bektas,WTA
211768,Naomi,Osaka,R,19971016.0,JPN,180.0,Q17466583,Naomi Osaka,WTA
211779,Yana,Morderger,R,19970307.0,GER,,Q24512481,Yana Morderger,WTA
211796,Francoise,Abanda,R,19970205.0,CAN,178.0,Q14863648,Francoise Abanda,WTA
211809,Daria,Lodikova,R,19960525.0,RUS,,Q106311183,Daria Lodikova,WTA
211814,Julia,Grabher,R,19960702.0,AUT,170.0,Q18972370,Julia Grabher,WTA
211817,Elena Gabriela,Ruse,R,19971106.0,ROU,,Q20745254,Elena Gabriela Ruse,WTA
211843,Anhelina,Kalinina,R,19970207.0,UKR,179.0,Q15642606,Anhelina Kalinina,WTA
211846,Kyoka,Okamura,R,19951006.0,JPN,,Q18211248,Kyoka Okamura,WTA
211856,Anastasiya,Komardina,L,19970708.0,RUS,,Q21127219,Anastasiya Komardina,WTA
211864,Maria Fernanda,Herazo Gonzalez,L,19970322.0,COL,166.0,Q15788251,Maria Fernanda Herazo Gonzalez,WTA
211874,Victoria,Rodriguez,U,19950422.0,MEX,170.0,Q14775760,Victoria Rodriguez,WTA
211878,Lizette,Cabrera,R,19971219.0,AUS,167.0,Q27505559,Lizette Cabrera,WTA
211880,Priscilla,Hon,R,19980510.0,AUS,171.0,Q18810520,Priscilla Hon,WTA
211881,Olivia,Tjandramulia,R,19970511.0,AUS,167.0,Q15628805,Olivia Tjandramulia,WTA
211901,Aliona,Bolsova,R,19971106.0,ESP,172.0,Q19819866,Aliona Bolsova,WTA
211903,Barbara,Gatica,U,19960816.0,CHI,,Q27049219,Barbara Gatica,WTA
211920,Martina,Capurro Taborda,L,19971204.0,ARG,,Q26209632,Martina Capurro Taborda,WTA
211941,Zoe,Hives,R,19961024.0,AUS,,Q22236502,Zoe Hives,WTA
211951,Ana,Konjuh,R,19971227.0,CRO,174.0,Q2365460,Ana Konjuh,WTA
211967,Nina,Potocnik,R,19970112.0,SLO,,Q48030357,Nina Potocnik,WTA
211977,Adrijana,Lekaj,R,19950629.0,CRO,170.0,Q19984913,Adrijana Lekaj,WTA
212001,Natalia,Vikhlyantseva,R,19970216.0,RUS,185.0,Q18707652,Natalia Vikhlyantseva,WTA
212044,Katharina,Gerlach,R,19980219.0,GER,,Q19935786,Katharina Gerlach,WTA
212045,Sinead,Lohan,U,19950210.0,IRL,,Q27858264,Sinead Lohan,WTA
212303,Justina,Mikulskyte,U,19960206.0,LTU,,Q6318316,Justina Mikulskyte,WTA
212805,Paige Mary,Hourigan,R,19970203.0,NZL,,Q7124720,Paige Mary Hourigan,WTA
212903,Laura,Correia,R,19951129.0,LUX,,Q27307693,Laura Correia,WTA
213525,Jil,Teichmann,L,19970715.0,SUI,170.0,Q18011082,Jil Teichmann,WTA
213530,Allie,Kiick,R,19950630.0,USA,170.0,Q1995913,Allie Kiick,WTA
213544,Jana,Fett,R,19961102.0,CRO,168.0,Q15948435,Jana Fett,WTA
213550,Sofia,Kenin,R,19981114.0,USA,170.0,Q18679122,Sofia Kenin,WTA
213576,Iryna,Shymanovich,R,19970630.0,BLR,,Q15710275,Iryna Shymanovich,WTA
213583,Tatjana,Maria,R,19870808.0,GER,172.0,Q57942,Tatjana Maria,WTA
213620,Jessica,Pieri,R,19970424.0,ITA,,Q25062000,Jessica Pieri,WTA
213631,Marie,Bouzkova,R,19980721.0,CZE,180.0,Q18003204,Marie Bouzkova,WTA
213646,Dalma,Galfi,R,19980813.0,HUN,178.0,Q13637616,Dalma Galfi,WTA
213657,Martha,Matoula,R,19970426.0,GRE,,Q107392784,Martha Matoula,WTA
213666,Maddison,Inglis,R,19980114.0,AUS,171.0,Q18810491,Maddison Inglis,WTA
213672,Usue Maitane,Arconada,R,19981028.0,USA,165.0,Q25820408,Usue Maitane Arconada,WTA
213706,Irene,Burillo Escorihuela,R,19970723.0,ESP,,Q97293772,Irene Burillo Escorihuela,WTA
213710,Cristina,Bucsa,R,19980101.0,ESP,,Q56702741,Cristina Bucsa,WTA
213721,Ines,Murta,U,19970531.0,POR,,Q15711159,Ines Murta,WTA
213734,Mariam,Bolkvadze,L,19980101.0,GEO,,Q19281713,Mariam Bolkvadze,WTA
213767,Ayla,Aksu,R,19960715.0,USA,170.0,Q20715280,Ayla Aksu,WTA
213771,Rasheeda,Mcadoo,U,19950630.0,USA,,Q106363596,Rasheeda Mcadoo,WTA
213779,Raluka,Serban,R,19970617.0,CYP,,,Raluka Serban,WTA
213821,Wushuang,Zheng,U,19981129.0,CHN,,Q26209574,Wushuang Zheng,WTA
213828,Chompoothip,Jandakate,U,19951103.0,THA,,Q84350080,Chompoothip Jandakate,WTA
213837,Ylena,In Albon,R,19990306.0,SUI,,Q29362949,Ylena In Albon,WTA
213841,Tamachan,Momkoonthod,L,19970414.0,THA,,Q21421115,Tamachan Momkoonthod,WTA
213849,Nicole,Fossa Huergo,U,19950526.0,ITA,,Q108047580,Nicole Fossa Huergo,WTA
213873,Gabriela Andrea,Knutson,R,19970421.0,CZE,,,Gabriela Andrea Knutson,WTA
213887,Renata,Zarazua,R,19970930.0,MEX,,Q18636254,Renata Zarazua,WTA
213889,Greet,Minnen,R,19970814.0,BEL,,Q23059523,Greet Minnen,WTA
213908,Yuriko,Miyazaki,R,19951111.0,GBR,165.0,Q88211086,Yuriko Miyazaki,WTA
213926,Bianca,Turati,R,19970617.0,ITA,173.0,Q26272208,Bianca Turati,WTA
213948,Dabin,Kim,R,19970102.0,KOR,,Q27469821,Dabin Kim,WTA
213949,Hanna,Chang,R,19980225.0,USA,,Q66438454,Hanna Chang,WTA
213974,Lamis,Alhussein Abdel Aziz,U,19980424.0,EGY,,Q52063092,Lamis Alhussein Abdel Aziz,WTA
213998,Ipek,Oz,U,19990708.0,TUR,,Q47169113,Ipek Oz,WTA
214020,Amina,Anshba,L,19990909.0,RUS,,Q43021496,Amina Anshba,WTA
214032,Chiraz,Bechri,R,19980723.0,TUN,,Q23888024,Chiraz Bechri,WTA
214040,Kimberly,Birrell,R,19980429.0,AUS,170.0,Q15635268,Kimberly Birrell,WTA
214060,Yuliana,Monroy,U,19980920.0,COL,,,Yuliana Monroy,WTA
214081,Katharina,Hobgarski,R,19970618.0,GER,171.0,Q20645920,Katharina Hobgarski,WTA
214082,Daria,Kasatkina,R,19970507.0,AUS,170.0,Q17144642,Daria Kasatkina,WTA
214096,Karolina,Muchova,R,19960821.0,CZE,178.0,Q23661750,Karolina Muchova,WTA
214119,Rebeka,Masarova,R,19990806.0,ESP,186.0,Q24333000,Rebeka Masarova,WTA
214149,Viktoria,Hruncakova,R,19980511.0,SVK,,Q20968624,Viktoria Hruncakova,WTA
214181,Anastasia,Gasanova,R,19990515.0,RUS,,Q104698749,Anastasia Gasanova,WTA
214189,Alicia,Herrero Linana,R,19981229.0,ESP,,,Alicia Herrero Linana,WTA
214191,Seone,Mendez,R,19990515.0,AUS,,Q60575176,Seone Mendez,WTA
214212,Noelia,Bouzo Zanotti,R,19990906.0,ESP,,,Noelia Bouzo Zanotti,WTA
214219,Tessah,Andrianjafitrimo,R,19981011.0,FRA,169.0,Q21162243,Tessah Andrianjafitrimo,WTA
214236,Angela,Fita Boluda,U,19990712.0,ESP,,Q105358186,Angela Fita Boluda,WTA
214247,Lena,Rueffer,R,19980823.0,GER,,Q19969572,Lena Rueffer,WTA
214262,Ena,Shibahara,R,19980212.0,JPN,170.0,Q26721334,Ena Shibahara,WTA
214263,Catherine Cartan,Bellis,R,19990408.0,USA,,Q16965153,Catherine Cartan Bellis,WTA
214301,Tatiana,Pieri,U,19990329.0,ITA,,Q96072370,Tatiana Pieri,WTA
214304,Vera,Lapko,R,19980929.0,BLR,184.0,Q18965287,Vera Lapko,WTA
214386,Xinyu,Gao,R,19971121.0,CHN,,Q27156306,Xinyu Gao,WTA
214388,Anna,Bondar,R,19970527.0,HUN,,Q19281715,Anna Bondar,WTA
214405,Mirjam,Bjorklund,U,19980729.0,SWE,,Q33298545,Mirjam Bjorklund,WTA
214418,Vaidehi,Chaudhari,U,20000214.0,IND,,,Vaidehi Chaudhari,WTA
214452,Caroline,Dolehide,R,19980905.0,USA,178.0,Q34114014,Caroline Dolehide,WTA
214453,Sophie,Chang,R,19970528.0,USA,,Q23752002,Sophie Chang,WTA
214459,Lucia,Bronzetti,R,19981210.0,ITA,,Q90569642,Lucia Bronzetti,WTA
214461,Tamara,Zidansek,R,19971226.0,SLO,168.0,Q20830267,Tamara Zidansek,WTA
214480,Miriam Bianca,Bulgaru,R,19981008.0,ROU,,Q55584978,Miriam Bianca Bulgaru,WTA
214507,Berfu,Cengiz,R,19991018.0,TUR,,Q26507754,Berfu Cengiz,WTA
214521,Lea,Boskovic,R,19990922.0,CRO,,Q48009425,Lea Boskovic,WTA
214540,Chihiro,Muramatsu,L,19980522.0,JPN,161.0,Q56600124,Chihiro Muramatsu,WTA
214541,Fanny,Stollar,R,19981112.0,HUN,172.0,Q20668287,Fanny Stollar,WTA
214544,Aryna,Sabalenka,R,19980505.0,BLR,182.0,Q23448791,Aryna Sabalenka,WTA
214546,Ekaterina,Kazionova,R,19990113.0,RUS,,Q106292908,Ekaterina Kazionova,WTA
214577,Stacey,Fung,U,19970206.0,CAN,,Q96180310,Stacey Fung,WTA
214593,Lucrezia,Stefanini,R,19980515.0,ITA,,Q63967008,Lucrezia Stefanini,WTA
214600,Georgia Andreea,Craciun,U,19990714.0,ROU,,Q33084998,Georgia Andreea Craciun,WTA
214604,Maria Lourdes,Carle,R,20000210.0,ARG,,Q25350191,Maria Lourdes Carle,WTA
214643,Liudmila,Samsonova,R,19981111.0,RUS,180.0,Q26416429,Liudmila Samsonova,WTA
214646,Xiaodi,You,U,19960512.0,CHN,,Q15634509,Xiaodi You,WTA
214653,Andreea,Prisacariu,U,20000209.0,ROU,,Q106367233,Andreea Prisacariu,WTA
214684,Katherine,Sebov,R,19990105.0,CAN,173.0,,Katherine Sebov,WTA
214691,Ylona Georgiana,Ghioroaie,U,19980328.0,ROU,,Q95960284,Ylona Georgiana Ghioroaie,WTA
214694,Karman,Thandi,R,19980616.0,IND,183.0,Q28736634,Karman Thandi,WTA
214741,Anastasia,Kulikova,L,20000215.0,FIN,,Q57338276,Anastasia Kulikova,WTA
214782,Fernanda,Contreras Gomez,R,19971008.0,MEX,,Q56678176,Fernanda Contreras Gomez,WTA
214818,Mira,Antonitsch,R,19981216.0,AUT,,Q21970598,Mira Antonitsch,WTA
214826,Susan,Bandecchi,R,19980701.0,SUI,,Q65588846,Susan Bandecchi,WTA
214839,Jodie,Burrage,R,19990528.0,GBR,,Q64374288,Jodie Burrage,WTA
214862,Martina,Okalova,U,19970605.0,SVK,,,Martina Okalova,WTA
214880,Iana,Tishchenko,R,19960424.0,MDA,,,Iana Tishchenko,WTA
214906,Claire,Liu,R,20000525.0,USA,170.0,Q20898017,Claire Liu,WTA
214919,Dalila,Spiteri,R,19970424.0,ITA,,Q65923182,Dalila Spiteri,WTA
214930,Jenny,Duerst,U,19990325.0,SUI,,,Jenny Duerst,WTA
214935,Malene,Helgo,U,19990826.0,NOR,,Q24006300,Malene Helgo,WTA
214939,Anna,Kalinskaya,R,19981202.0,RUS,175.0,Q20088944,Anna Kalinskaya,WTA
214954,Marketa,Vondrousova,L,19990628.0,CZE,173.0,Q18918709,Marketa Vondrousova,WTA
214981,Elena,Rybakina,R,19990617.0,KAZ,184.0,Q42055714,Elena Rybakina,WTA
214992,Zhibek,Kulambayeva,R,20000326.0,KAZ,172.0,Q48200215,Zhibek Kulambayeva,WTA
215016,Eleonora,Molinaro,U,20000904.0,LUX,,Q21970595,Eleonora Molinaro,WTA
215018,Destanee,Aiava,R,20000510.0,AUS,175.0,Q23059524,Destanee Aiava,WTA
215020,Anna,Blinkova,R,19980910.0,RUS,179.0,Q20676027,Anna Blinkova,WTA
215035,Dayana,Yastremska,R,20000515.0,UKR,175.0,Q23888026,Dayana Yastremska,WTA
215037,Kayla,Day,L,19990928.0,USA,173.0,Q26696206,Kayla Day,WTA
215042,Katie,Swan,R,19990324.0,GBR,170.0,Q18920151,Katie Swan,WTA
215045,Xinyu,Jiang,U,19990303.0,CHN,,Q30068620,Xinyu Jiang,WTA
215062,Carson,Branstine,R,20000909.0,USA,180.0,Q28532571,Carson Branstine,WTA
215064,Maria,Mateas,R,19990721.0,USA,,Q25929578,Maria Mateas,WTA
215077,Viktoria,Morvayova,U,20010310.0,SVK,,Q106293997,Viktoria Morvayova,WTA
215091,Sarah,Pang,U,19850306.0,SGP,,,Sarah Pang,WTA
215096,Jaimee,Fourlis,R,19990917.0,AUS,168.0,,Jaimee Fourlis,WTA
215111,Joanne,Zuger,U,20001117.0,SUI,,Q65585520,Joanne Zuger,WTA
215131,Nefisa,Berberovic,U,19990703.0,BIH,,Q28777208,Nefisa Berberovic,WTA
215138,Lulu,Sun,L,20010414.0,NZL,,Q61944757,Lulu Sun,WTA
215144,Daniela,Vismane,R,20000810.0,LAT,,Q28777187,Daniela Vismane,WTA
215151,Lina,Glushko,U,20000112.0,ISR,,Q52063079,Lina Glushko,WTA
215166,Aneta,Kladivova,R,20000523.0,CZE,,Q106354321,Aneta Kladivova,WTA
215174,Claudia,Hoste Ferrer,U,19981112.0,ESP,,,Claudia Hoste Ferrer,WTA
215186,Watsachol,Sawasdee,L,20000117.0,THA,,Q84349697,Watsachol Sawasdee,WTA
215219,Kaja,Juvan,R,20001125.0,SLO,170.0,Q29478863,Kaja Juvan,WTA
215250,Hanyu,Guo,R,19980518.0,CHN,,Q41735946,Hanyu Guo,WTA
215259,Leonie,Kung,R,20001021.0,SUI,176.0,Q29362952,Leonie Kung,WTA
215260,Shelly,Bereznyak,R,20000710.0,ISR,,Q84586765,Shelly Bereznyak,WTA
215290,Katarina,Zavatska,R,20000205.0,UKR,173.0,Q24075683,Katarina Zavatska,WTA
215305,Desirae,Krawczyk,L,19940111.0,USA,170.0,Q34115005,Desirae Krawczyk,WTA
215306,Emiliana,Arango,R,20001128.0,COL,,Q24258872,Emiliana Arango,WTA
215314,En Shuo,Liang,U,20001002.0,TPE,,Q47500277,En Shuo Liang,WTA
215337,Olga,Danilovic,L,20010123.0,SRB,,Q22679891,Olga Danilovic,WTA
215370,Bianca,Andreescu,R,20000616.0,CAN,170.0,Q22957410,Bianca Andreescu,WTA
215371,Francesca,Di Lorenzo,L,19970722.0,USA,170.0,,Francesca Di Lorenzo,WTA
215372,Ksenia,Laskutova,R,19960829.0,RUS,,,Ksenia Laskutova,WTA
215386,Vivian,Wolff,R,19981008.0,GER,,,Vivian Wolff,WTA
215395,Oona,Orpana,R,20010121.0,FIN,,Q18669754,Oona Orpana,WTA
215398,Lucia,Cortez Llorca,U,20000605.0,ESP,,Q106367622,Lucia Cortez Llorca,WTA
215431,Emily,Appleton,R,19990901.0,GBR,,Q65369872,Emily Appleton,WTA
215453,Marina,Bassols Ribera,R,19991213.0,ESP,165.0,Q61854961,Marina Bassols Ribera,WTA
215468,Momoko,Kobori,R,19980822.0,JPN,158.0,Q39350484,Momoko Kobori,WTA
215480,Suzan,Lamens,R,19990705.0,NED,,Q47088527,Suzan Lamens,WTA
215550,Ayano,Shimizu,R,19980411.0,JPN,,Q53648288,Ayano Shimizu,WTA
215566,Gergana,Topalova,R,20000222.0,BUL,,Q61644154,Gergana Topalova,WTA
215571,Guiomar,Maristany Zuleta De Reales,U,19990219.0,ESP,,Q105745607,Guiomar Maristany Zuleta De Reales,WTA
215572,Nuria,Brancaccio,R,20000624.0,ITA,,Q96108571,Nuria Brancaccio,WTA
215581,Fadona Titalyana,Kusumawati,U,20000809.0,INA,,,Fadona Titalyana Kusumawati,WTA
215588,Yasmine,Mansouri,R,20010515.0,FRA,,Q56613038,Yasmine Mansouri,WTA
215613,Emma,Navarro,R,20010518.0,USA,,Q62675797,Emma Navarro,WTA
215614,Mei,Yamaguchi,U,19990614.0,JPN,152.0,Q106294428,Mei Yamaguchi,WTA
215627,Nicole,Khirin,R,20010116.0,ISR,,Q102045537,Nicole Khirin,WTA
215684,Lilly Elida,Haseth,U,20011003.0,NOR,,Q64426767,Lilly Elida Haseth,WTA
215696,Diae,El Jardi,R,20001013.0,MAR,,Q47469577,Diae El Jardi,WTA
215697,Arlinda,Rushiti,R,19990327.0,SUI,,Q42322070,Arlinda Rushiti,WTA
215713,Anastasia,Potapova,R,20010330.0,RUS,175.0,Q24955766,Anastasia Potapova,WTA
215784,Anastasia,Iamachkine,R,20000912.0,PER,,Q47159169,Anastasia Iamachkine,WTA
215785,Camila,Osorio,R,20011222.0,COL,162.0,Q29052147,Camila Osorio,WTA
215798,Rosa,Vicens Mas,U,20000625.0,ESP,,,Rosa Vicens Mas,WTA
215802,Emeline,Dartron,U,20000412.0,FRA,,,Emeline Dartron,WTA
215806,Alice,Robbe,U,20000510.0,FRA,,Q66684864,Alice Robbe,WTA
215807,Manon,Leonard,R,20010120.0,FRA,,,Manon Leonard,WTA
215832,Gabriella,Da Silva Fick,R,20000823.0,AUS,,Q61016393,Gabriella Da Silva Fick,WTA
215872,Kamilla,Rakhimova,R,20010828.0,UZB,,Q65769637,Kamilla Rakhimova,WTA
215878,Aurora,Zantedeschi,R,20001102.0,ITA,,,Aurora Zantedeschi,WTA
215898,Jule,Niemeier,R,19990812.0,GER,178.0,Q52084361,Jule Niemeier,WTA
215899,Simona,Waltert,R,20001213.0,SUI,,Q33011749,Simona Waltert,WTA
215910,Panna,Udvardy,R,19980928.0,HUN,170.0,Q28815694,Panna Udvardy,WTA
215926,Julita,Saner,U,19990429.0,SWE,,,Julita Saner,WTA
215936,Francesca,Jones,R,20000919.0,GBR,,Q62700236,Francesca Jones,WTA
215946,Ye Xin,Ma,U,19990610.0,CHN,,Q106293196,Ye Xin Ma,WTA
215950,Yasmina,Karimjanova,L,20010821.0,UZB,,,Yasmina Karimjanova,WTA
215983,Ann,Li,R,20000626.0,USA,170.0,Q39074494,Ann Li,WTA
215988,Mai,Hontama,R,19990830.0,JPN,,Q66495445,Mai Hontama,WTA
215992,Whitney,Osuigwe,R,20020417.0,USA,168.0,Q30217670,Whitney Osuigwe,WTA
215996,Arianne,Hartono,R,19960421.0,NED,,Q58495489,Arianne Hartono,WTA
216013,Yuliya,Hatouka,R,20000424.0,BLR,,Q63985558,Yuliya Hatouka,WTA
216016,Xiyu,Wang,L,20010328.0,CHN,,Q41799108,Xiyu Wang,WTA
216044,Yuki,Naito,R,20010216.0,JPN,,Q27832726,Yuki Naito,WTA
216055,Francisca,Jorge,U,20000421.0,POR,,Q28778519,Francisca Jorge,WTA
216062,Meiling,Wang,U,20000222.0,CHN,,Q57087753,Meiling Wang,WTA
216074,Anna,Siskova,U,20010701.0,CZE,,,Anna Siskova,WTA
216081,Maja,Chwalinska,L,20011011.0,POL,,Q28672411,Maja Chwalinska,WTA
216083,Caty,Mcnally,R,20011120.0,USA,,Q27537235,Caty Mcnally,WTA
216097,Elizabeth,Mandlik,R,20010519.0,USA,,Q66491001,Elizabeth Mandlik,WTA
216107,Ella,Haavisto,U,20020328.0,FIN,,,Ella Haavisto,WTA
216116,Elena,Malygina,U,20000527.0,EST,,Q48261035,Elena Malygina,WTA
216119,Maileen,Nuudi,R,20000524.0,EST,,Q28755586,Maileen Nuudi,WTA
216133,Xin Yu,Wang,R,20010926.0,CHN,182.0,Q44465805,Xin Yu Wang,WTA
216139,Sofya,Lansere,U,20000929.0,RUS,,Q55760771,Sofya Lansere,WTA
216146,Marta,Kostyuk,R,20020628.0,UKR,175.0,Q28535267,Marta Kostyuk,WTA
216150,Lara,Escauriza,R,19981014.0,PAR,,Q84560918,Lara Escauriza,WTA
216151,Jessica,Plazas,R,20020326.0,COL,,Q51770266,Jessica Plazas,WTA
216153,Amanda,Anisimova,R,20010831.0,USA,180.0,,Amanda Anisimova,WTA
216158,Mana,Kawamura,U,20010806.0,JPN,,,Mana Kawamura,WTA
216173,Katerina,Tsygourova,U,20000511.0,SUI,,,Katerina Tsygourova,WTA
216179,Valeriya,Olyanovskaya,U,20010312.0,RUS,,Q107573978,Valeriya Olyanovskaya,WTA
216180,Zoziya,Kardava,R,20010715.0,RUS,,Q84415176,Zoziya Kardava,WTA
216213,Sohyun,Park,U,20020702.0,KOR,,Q56702230,Sohyun Park,WTA
216262,Clara,Burel,R,20010324.0,FRA,176.0,Q54086890,Clara Burel,WTA
216265,Olivia,Gadecki,R,20020424.0,AUS,,Q104767538,Olivia Gadecki,WTA
216347,Iga,Swiatek,R,20010531.0,POL,176.0,Q26840238,Iga Swiatek,WTA
216367,Sada,Nahimana,R,20010421.0,BDI,,Q52424784,Sada Nahimana,WTA
216376,Emilie,Elde,U,20020311.0,NOR,,,Emilie Elde,WTA
216385,Caijsa Wilda,Hennemann,R,20010322.0,SWE,,Q76626574,Caijsa Wilda Hennemann,WTA
216566,Mananchaya,Sawangkaew,R,20020710.0,THA,,Q61559705,Mananchaya Sawangkaew,WTA
216579,Weronika,Falkowska,R,20000617.0,POL,,,Weronika Falkowska,WTA
216587,Hong Yi Cody,Wong,U,20020314.0,HKG,,,Hong Yi Cody Wong,WTA
219625,Fernanda,Labrana,R,19990313.0,CHI,,Q107473847,Fernanda Labrana,WTA
219874,Sevil,Yuldasheva,U,20020109.0,UZB,,Q41082562,Sevil Yuldasheva,WTA
219875,Varvara,Gracheva,R,20000802.0,FRA,,Q50332038,Varvara Gracheva,WTA
219892,Mayuka,Aikawa,L,19980402.0,JPN,,,Mayuka Aikawa,WTA
219917,Alycia,Parks,R,20001231.0,USA,185.0,Q105745525,Alycia Parks,WTA
220043,Katriin,Saar,R,20020311.0,EST,,Q48261884,Katriin Saar,WTA
220174,Shavit,Kimchi,R,20020112.0,ISR,,Q84411334,Shavit Kimchi,WTA
220272,Sofia Nami,Samavati,U,20000214.0,DEN,,Q108325815,Sofia Nami Samavati,WTA
220289,Isabel,Adrover Gallego,U,20010623.0,ESP,,,Isabel Adrover Gallego,WTA
220309,Zeynep,Sonmez,R,20020430.0,TUR,,Q65599731,Zeynep Sonmez,WTA
220332,Eva,Lys,R,20020112.0,GER,165.0,Q86838090,Eva Lys,WTA
220348,Diane,Parry,R,20020901.0,FRA,170.0,Q30082774,Diane Parry,WTA
220351,Luiza,Fullana,U,20010409.0,BRA,,,Luiza Fullana,WTA
220361,Maria Ines,Fonte,U,20020201.0,POR,,Q61600992,Maria Ines Fonte,WTA
220364,Sapfo,Sakellaridi,U,20030401.0,GRE,,Q105710803,Sapfo Sakellaridi,WTA
220367,Leylah,Fernandez,L,20020906.0,CAN,168.0,Q50329570,Leylah Fernandez,WTA
220392,Punnin,Kovapitukted,U,20030205.0,THA,,Q92048266,Punnin Kovapitukted,WTA
220416,Moyuka,Uchijima,R,20010811.0,JPN,171.0,Q56651209,Moyuka Uchijima,WTA
220432,Dayeon,Back,U,20020124.0,KOR,,,Dayeon Back,WTA
220435,Anastasia,Zakharova,R,20020118.0,RUS,,Q88048339,Anastasia Zakharova,WTA
220440,Alexa,Noel,R,20020906.0,USA,168.0,Q60325079,Alexa Noel,WTA
220446,Jazmin,Ortenzi,R,20011120.0,ARG,,Q61630559,Jazmin Ortenzi,WTA
220454,Yeon Woo,Ku,U,20030315.0,KOR,,,Yeon Woo Ku,WTA
220465,Katie,Volynets,R,20011231.0,USA,,Q61889608,Katie Volynets,WTA
220466,Joanna,Garland,R,20010716.0,TPE,,Q106293815,Joanna Garland,WTA
220502,Ariana,Arseneault,U,20020615.0,CAN,,Q66141726,Ariana Arseneault,WTA
220513,Antonia,Schmidt,U,20010623.0,GER,,,Antonia Schmidt,WTA
220520,Mccartney,Kessler,R,19990708.0,USA,,,Mccartney Kessler,WTA
220548,Peyton,Stearns,R,20011008.0,USA,,Q106293259,Peyton Stearns,WTA
220550,Dalayna,Hewitt,R,20001216.0,USA,,Q58628856,Dalayna Hewitt,WTA
220554,Alice,Tubello,R,20010130.0,FRA,,Q106294729,Alice Tubello,WTA
220560,Lian,Tran,R,20020719.0,NED,,Q105159201,Lian Tran,WTA
220572,Ruth,Copas,U,19961229.0,IRL,,,Ruth Copas,WTA
220573,Caragh,Courtney,U,19990904.0,IRL,,,Caragh Courtney,WTA
220589,Elina,Avanesyan,R,20020917.0,ARM,,Q106312033,Elina Avanesyan,WTA
220597,Thasaporn,Naklo,R,20010820.0,THA,,,Thasaporn Naklo,WTA
220613,Stephanie Judith,Visscher,U,20000125.0,NED,,Q75523907,Stephanie Judith Visscher,WTA
220662,Veronika,Erjavec,R,19991230.0,SLO,,Q95607501,Veronika Erjavec,WTA
220680,Fiona,Crawley,U,20020207.0,USA,,,Fiona Crawley,WTA
220699,Julia,Riera,R,20020529.0,ARG,,Q108126658,Julia Riera,WTA
220704,Clara,Tauson,R,20021221.0,DEN,182.0,Q42675013,Clara Tauson,WTA
220713,Nika,Radisic,R,20000319.0,SLO,,,Nika Radisic,WTA
220714,Elisabetta,Cocciaretto,R,20010125.0,ITA,,Q48528654,Elisabetta Cocciaretto,WTA
220716,Oleksandra,Oliynykova,R,20010103.0,UKR,,,Oleksandra Oliynykova,WTA
220718,Sakura,Hosogi,U,20000325.0,JPN,,,Sakura Hosogi,WTA
220722,Elvina,Kalieva,R,20030727.0,USA,,Q108272143,Elvina Kalieva,WTA
220732,Lexie,Stevens,R,19990608.0,NED,,Q76009938,Lexie Stevens,WTA
220733,Carole,Monnet,L,20011201.0,FRA,,Q97368614,Carole Monnet,WTA
220735,Tina Nadine,Smith,L,20020612.0,AUS,,,Tina Nadine Smith,WTA
220742,Leyre,Romero Gormaz,L,20020406.0,ESP,,,Leyre Romero Gormaz,WTA
220750,Daria,Snigur,R,20020327.0,UKR,,Q65553008,Daria Snigur,WTA
220757,Lia,Karatancheva,U,20030908.0,BUL,,,Lia Karatancheva,WTA
220770,Eva,Vedder,R,19991123.0,NED,,Q75522514,Eva Vedder,WTA
220781,Carlota,Martinez Cirez,R,20010213.0,ESP,,,Carlota Martinez Cirez,WTA
220842,Shrivalli Rashmikaa,Bhamidipaty,U,20011212.0,IND,,,Shrivalli Rashmikaa Bhamidipaty,WTA
220844,Susan,Doldan,U,20010129.0,PAR,,,Susan Doldan,WTA
220845,Heydi,Doldan,U,20010129.0,PAR,,,Heydi Doldan,WTA
220946,Marie,Weckerle,U,20030504.0,LUX,,Q108577481,Marie Weckerle,WTA
221000,Diletta,Cherubini,U,20020509.0,ITA,,,Diletta Cherubini,WTA
221003,Clara,Vlasselaer,U,20010303.0,BEL,,,Clara Vlasselaer,WTA
221004,Amarissa Kiara,Toth,U,20030210.0,HUN,,Q107474709,Amarissa Kiara Toth,WTA
221012,Qinwen,Zheng,R,20021008.0,CHN,,Q62096129,Qinwen Zheng,WTA
221014,Francesca,Curmi,R,20020707.0,MLT,,Q54807481,Francesca Curmi,WTA
221018,Julie,Belgraver,R,20020704.0,FRA,,,Julie Belgraver,WTA
221024,Hailey,Baptiste,R,20011103.0,USA,,Q58628835,Hailey Baptiste,WTA
221031,Anastasia,Abbagnato,U,20031119.0,ITA,,,Anastasia Abbagnato,WTA
221039,Elsa,Jacquemot,R,20030503.0,FRA,,Q64008826,Elsa Jacquemot,WTA
